,MZ,date,week,status,1_week_ago,2_week_ago,3_week_ago,4_week_ago,5_week_ago,6_week_ago,7_week_ago,8_week_ago
7153,66-1,2021-03-30,14,0,0,0,0,0,1,1,1,2
7154,66,2021-03-30,14,0,0,0,0,0,0,2,2,2
7155,81,2021-03-30,14,0,0,1,1,1,2,3,3,3
7156,98-2,2021-03-30,14,0,0,0,0,0,0,0,0,0
7157,83,2021-03-30,14,0,0,1,1,1,1,1,1,1
7158,85,2021-03-30,14,0,0,0,0,0,1,2,2,2
7159,98-1,2021-03-30,14,0,0,0,0,0,0,0,0,0
7160,98,2021-03-30,14,0,1,1,1,1,1,1,1,1
7161,97,2021-03-30,14,0,1,1,1,1,2,3,3,3
7162,96,2021-03-30,14,0,0,0,0,0,1,2,2,2
7163,95-1,2021-03-30,14,0,0,0,0,0,1,3,4,4
7164,95,2021-03-30,14,0,0,0,0,0,1,2,3,3
7165,93-1,2021-03-30,14,0,0,0,0,0,0,0,0,0
7166,93,2021-03-30,14,0,0,0,0,0,0,0,0,0
7167,92,2021-03-30,14,0,0,0,0,0,0,0,0,0
7168,91,2021-03-30,14,0,0,0,0,0,0,1,1,1
7169,90,2021-03-30,14,0,0,0,0,0,0,1,1,1
7170,89,2021-03-30,14,0,1,1,1,1,1,1,1,1
7171,88,2021-03-30,14,0,0,0,0,0,0,0,0,0
7172,87,2021-03-30,14,0,0,1,1,1,1,2,2,2
7173,86,2021-03-30,14,0,0,1,1,1,2,3,3,3
7174,84,2021-03-30,14,0,0,0,0,0,0,0,0,0
7175,94,2021-03-30,14,0,0,0,0,0,0,2,3,3
7176,138,2021-04-03,14,1,1,1,1,1,1,1,1,1
7177,01,2021-04-03,14,1,1,1,1,1,1,1,1,2
7178,07,2021-04-03,14,1,1,1,1,1,2,2,2,2
7179,105,2021-04-03,14,1,3,3,3,3,3,3,3,4
7180,38,2021-04-03,14,1,1,1,1,1,4,4,4,5
7181,177,2021-04-03,14,1,1,1,1,1,1,1,4,4
7182,48,2021-04-03,14,1,1,1,1,1,2,2,2,2
7183,109,2021-04-03,14,1,2,2,4,4,4,4,4,5
7184,94,2021-04-08,15,1,1,1,1,1,1,1,3,4
7185,80,2021-04-08,15,1,1,1,1,1,1,1,3,3
7186,97,2021-04-08,15,1,1,2,2,2,2,3,4,4
7187,142,2021-04-08,15,1,1,1,1,1,1,1,1,2
7188,163-1,2021-04-08,15,1,1,1,1,1,1,4,4,4
7189,134,2021-04-09,15,0,0,0,0,0,0,0,0,0
7190,133,2021-04-09,15,0,0,1,1,1,1,1,1,1
7191,132,2021-04-09,15,0,0,1,1,1,1,1,1,1
7192,131,2021-04-09,15,0,0,1,1,1,1,1,1,1
7193,130,2021-04-09,15,0,0,0,0,0,0,0,0,0
7194,13,2021-04-09,15,0,0,0,0,0,0,1,1,1
7195,125,2021-04-09,15,0,0,0,0,0,0,0,0,0
7196,128,2021-04-09,15,0,0,1,1,1,1,1,1,1
7197,127,2021-04-09,15,0,0,1,1,1,1,1,1,1
7198,126,2021-04-09,15,0,0,0,0,0,0,0,0,0
7199,134-1,2021-04-09,15,0,0,0,0,0,0,0,0,0
7200,124-2,2021-04-09,15,0,0,0,0,0,0,0,0,0
7201,129,2021-04-09,15,0,0,1,1,1,1,1,1,1
7202,134-2,2021-04-09,15,0,0,0,0,0,0,0,0,0
7203,139-1,2021-04-09,15,0,0,0,0,0,0,0,0,0
7204,136,2021-04-09,15,0,1,1,1,1,1,1,1,1
7205,137,2021-04-09,15,0,1,1,1,1,1,1,1,1
7206,139,2021-04-09,15,0,1,1,1,1,1,1,1,1
7207,124-1,2021-04-09,15,0,0,0,0,0,0,0,0,0
7208,139-2,2021-04-09,15,0,0,0,0,0,0,0,0,0
7209,14,2021-04-09,15,0,0,0,0,0,0,1,1,1
7210,143,2021-04-09,15,0,1,1,1,1,1,1,1,1
7211,144,2021-04-09,15,0,0,0,0,2,2,2,2,3
7212,146,2021-04-09,15,0,0,0,0,1,1,2,2,2
7213,147,2021-04-09,15,0,0,0,0,0,0,0,0,0
7214,148,2021-04-09,15,0,0,0,0,0,0,2,2,2
7215,149,2021-04-09,15,0,0,0,0,0,0,2,2,2
7216,15,2021-04-09,15,0,0,1,2,2,2,2,2,2
7217,151,2021-04-09,15,0,0,0,0,1,1,1,1,3
7218,135,2021-04-09,15,0,0,0,0,0,0,0,0,0
7219,124,2021-04-09,15,0,0,1,1,1,1,1,1,1
7220,119,2021-04-09,15,0,0,0,0,0,0,0,0,0
7221,122-1,2021-04-09,15,0,0,0,0,1,1,2,2,2
7222,02,2021-04-09,15,0,1,1,1,1,1,1,1,1
7223,02-1,2021-04-09,15,0,0,0,0,0,0,0,0,0
7224,03,2021-04-09,15,0,1,2,2,2,2,2,2,2
7225,03-1,2021-04-09,15,0,1,2,2,2,2,2,2,2
7226,05,2021-04-09,15,0,0,0,0,0,0,0,0,0
7227,06,2021-04-09,15,0,1,1,2,2,2,2,2,2
7228,08,2021-04-09,15,0,1,1,1,1,1,2,2,2
7229,09,2021-04-09,15,0,0,0,1,1,1,1,1,1
7230,09-1,2021-04-09,15,0,1,1,2,2,2,2,2,2
7231,10,2021-04-09,15,0,0,0,1,1,1,2,2,2
7232,102,2021-04-09,15,0,2,3,3,3,3,3,3,3
7233,103,2021-04-09,15,0,0,0,0,0,0,0,0,1
7234,104,2021-04-09,15,0,1,1,1,1,1,1,1,1
7235,106,2021-04-09,15,0,1,2,2,3,3,3,3,3
7236,107,2021-04-09,15,0,0,0,0,0,0,0,0,1
7237,108,2021-04-09,15,0,1,1,1,1,1,1,1,1
7238,11,2021-04-09,15,0,0,0,0,0,0,1,1,1
7239,110,2021-04-09,15,0,0,0,0,2,2,2,2,2
7240,110-1,2021-04-09,15,0,1,1,1,2,2,2,2,2
7241,111,2021-04-09,15,0,0,0,0,1,1,2,2,2
7242,113,2021-04-09,15,0,0,0,0,1,1,1,1,1
7243,114,2021-04-09,15,0,1,1,1,3,3,3,3,3
7244,115,2021-04-09,15,0,0,0,0,0,0,0,0,0
7245,116,2021-04-09,15,0,0,0,0,0,0,0,0,0
7246,117-1,2021-04-09,15,0,0,0,0,1,1,1,1,1
7247,118,2021-04-09,15,0,0,0,0,0,0,1,1,1
7248,12,2021-04-09,15,0,1,1,1,1,1,2,2,2
7249,120,2021-04-09,15,0,1,1,1,1,1,1,1,1
7250,122,2021-04-09,15,0,0,0,0,0,0,1,1,1
7251,123,2021-04-09,15,0,0,0,0,1,1,2,2,2
7252,117,2021-04-09,15,0,0,0,0,1,1,1,1,1
7253,100,2021-04-09,15,0,0,0,0,0,0,0,0,0
7254,150,2021-04-14,16,1,2,2,2,2,2,2,2,2
7255,101,2021-04-14,16,1,1,2,3,3,3,3,4,4
7256,109,2021-04-14,16,1,1,3,3,3,5,5,5,5
7257,22,2021-04-14,16,1,1,1,2,2,3,3,3,4
7258,145,2021-04-14,16,1,1,1,1,1,2,2,2,2
7259,46,2021-04-14,16,1,1,1,1,1,1,1,3,3
7260,31,2021-04-14,16,1,1,1,1,1,1,1,1,1
7261,186,2021-04-16,16,0,0,0,0,0,0,0,0,0
7262,185-1,2021-04-16,16,0,0,1,1,1,1,1,1,1
7263,185,2021-04-16,16,0,0,0,0,0,0,0,0,0
7264,184,2021-04-16,16,0,0,0,0,0,0,0,0,0
7265,183,2021-04-16,16,0,0,0,0,0,0,0,0,0
7266,182,2021-04-16,16,0,0,0,0,0,0,0,0,0
7267,181,2021-04-16,16,0,0,0,0,0,0,0,0,0
7268,180,2021-04-16,16,0,0,0,0,0,0,0,0,0
7269,18,2021-04-16,16,0,0,0,0,0,0,0,2,2
7270,176,2021-04-16,16,0,0,1,1,1,1,1,1,1
7271,178,2021-04-16,16,0,0,1,1,1,1,1,1,1
7272,186-1,2021-04-16,16,0,0,0,0,0,0,0,0,0
7273,175,2021-04-16,16,0,0,0,0,0,0,0,1,1
7274,174,2021-04-16,16,0,0,0,0,0,0,0,1,1
7275,173,2021-04-16,16,0,0,0,0,0,0,0,0,0
7276,172,2021-04-16,16,0,0,0,0,0,0,0,0,0
7277,171,2021-04-16,16,0,0,0,0,0,0,0,1,1
7278,170,2021-04-16,16,0,0,0,0,0,0,0,0,0
7279,179,2021-04-16,16,0,0,1,1,1,1,1,1,1
7280,186-2,2021-04-16,16,0,0,0,0,0,0,0,0,0
7281,189,2021-04-16,16,0,0,0,0,0,0,0,0,0
7282,188,2021-04-16,16,0,0,0,0,0,0,0,0,0
7283,205-1,2021-04-16,16,0,0,0,0,2,2,2,2,2
7284,205,2021-04-16,16,0,0,0,0,1,1,2,2,2
7285,204-1,2021-04-16,16,0,0,0,0,1,1,1,1,1
7286,204,2021-04-16,16,0,0,0,0,0,0,0,0,0
7287,203,2021-04-16,16,0,0,0,0,0,0,0,0,0
7288,200,2021-04-16,16,0,0,0,0,1,1,1,1,1
7289,199,2021-04-16,16,0,0,0,0,2,2,2,2,2
7290,197,2021-04-16,16,0,0,0,0,1,1,1,1,1
7291,187,2021-04-16,16,0,0,0,0,0,0,0,0,0
7292,196,2021-04-16,16,0,0,0,0,0,0,0,0,0
7293,194,2021-04-16,16,0,0,0,0,0,0,0,0,0
7294,193,2021-04-16,16,0,0,0,0,0,0,0,0,0
7295,192-1,2021-04-16,16,0,0,0,0,0,0,0,0,0
7296,192,2021-04-16,16,0,0,0,0,0,0,0,0,0
7297,191,2021-04-16,16,0,0,0,0,0,0,0,0,0
7298,190,2021-04-16,16,0,0,0,0,0,0,0,0,0
7299,19,2021-04-16,16,0,0,0,0,0,0,0,1,1
7300,17,2021-04-16,16,0,0,0,0,0,0,0,1,1
7301,195,2021-04-16,16,0,0,0,0,0,0,0,0,0
7302,169,2021-04-16,16,0,0,1,1,1,1,1,1,1
7303,198,2021-04-16,16,0,0,0,0,1,1,1,1,1
7304,167,2021-04-16,16,0,0,0,0,0,0,0,2,2
7305,168,2021-04-16,16,0,0,0,0,0,0,0,1,1
7306,153,2021-04-16,16,0,1,1,1,1,3,3,5,5
7307,154,2021-04-16,16,0,0,0,0,0,0,0,1,1
7308,155,2021-04-16,16,0,0,0,0,0,0,0,1,1
7309,156,2021-04-16,16,0,0,0,0,0,0,0,1,1
7310,156-1,2021-04-16,16,0,0,0,0,0,0,0,0,0
7311,156-2,2021-04-16,16,0,0,0,0,0,0,0,0,0
7312,157,2021-04-16,16,0,1,1,1,1,1,1,3,3
7313,158,2021-04-16,16,0,0,0,0,0,0,0,2,2
7314,159,2021-04-16,16,0,1,1,1,1,1,1,2,2
7315,152,2021-04-16,16,0,0,0,0,0,1,1,1,1
7316,160,2021-04-16,16,0,0,0,0,0,0,0,0,0
7317,161,2021-04-16,16,0,0,0,0,0,1,1,2,2
7318,162,2021-04-16,16,0,0,0,0,0,0,0,1,1
7319,163,2021-04-16,16,0,0,1,1,1,1,1,2,2
7320,164,2021-04-16,16,0,0,1,1,1,1,1,2,2
7321,165,2021-04-16,16,0,0,0,0,0,0,0,0,0
7322,166,2021-04-16,16,0,0,0,0,0,0,0,1,1
7323,166-1,2021-04-16,16,0,0,0,0,0,0,0,0,0
7324,16,2021-04-16,16,0,1,1,1,2,3,3,4,4
7325,166-2,2021-04-16,16,0,0,0,0,0,0,0,0,0
7326,35,2021-04-23,17,0,0,0,0,0,0,0,0,0
7327,36,2021-04-23,17,0,0,1,1,1,1,1,1,1
7328,37,2021-04-23,17,0,0,0,1,2,2,2,2,3
7329,41,2021-04-23,17,0,0,1,1,1,1,1,1,2
7330,40,2021-04-23,17,0,0,1,1,1,1,1,1,3
7331,34,2021-04-23,17,0,0,0,0,0,0,0,0,1
7332,42,2021-04-23,17,0,0,0,0,0,0,0,0,1
7333,39,2021-04-23,17,0,0,0,1,1,1,1,1,5
7334,33,2021-04-23,17,0,0,0,0,0,0,0,0,1
7335,28,2021-04-23,17,0,0,0,0,0,0,0,0,0
7336,31-1,2021-04-23,17,0,0,1,1,1,1,1,1,1
7337,30,2021-04-23,17,0,0,0,0,0,0,0,0,0
7338,29,2021-04-23,17,0,0,0,0,0,0,0,0,0
7339,27,2021-04-23,17,0,0,1,1,2,2,3,3,3
7340,25,2021-04-23,17,0,0,0,0,0,0,0,0,0
7341,24,2021-04-23,17,0,0,0,0,0,0,0,0,0
7342,23,2021-04-23,17,0,0,1,1,1,1,2,2,3
7343,43,2021-04-23,17,0,0,0,0,0,0,0,0,1
7344,32,2021-04-23,17,0,0,0,1,2,2,2,2,3
7345,44,2021-04-23,17,0,0,0,1,1,1,1,1,4
7346,57,2021-04-23,17,0,0,0,0,0,0,0,1,1
7347,47,2021-04-23,17,0,0,0,1,1,1,1,1,2
7348,67,2021-04-23,17,0,0,0,0,0,0,0,0,0
7349,66-1,2021-04-23,17,0,0,0,0,0,0,0,0,1
7350,66,2021-04-23,17,0,0,0,0,0,0,0,0,0
7351,65,2021-04-23,17,0,0,0,0,0,0,0,0,1
7352,64,2021-04-23,17,0,0,0,0,0,0,0,0,0
7353,63,2021-04-23,17,0,0,0,0,0,0,0,0,0
7354,62,2021-04-23,17,0,0,0,0,0,0,0,0,0
7355,61-1,2021-04-23,17,0,0,0,0,1,1,1,1,2
7356,61,2021-04-23,17,0,0,0,0,0,0,0,0,0
7357,60,2021-04-23,17,0,0,0,0,0,0,0,0,0
7358,59,2021-04-23,17,0,0,0,0,0,0,0,1,1
7359,221,2021-04-23,17,0,0,0,0,0,0,0,0,0
7360,56,2021-04-23,17,0,0,0,0,0,0,0,0,0
7361,55,2021-04-23,17,0,0,0,0,0,0,0,1,1
7362,54,2021-04-23,17,0,0,0,0,0,0,0,0,0
7363,53,2021-04-23,17,0,0,0,1,1,1,1,1,1
7364,52,2021-04-23,17,0,0,0,1,1,1,1,1,1
7365,51,2021-04-23,17,0,0,0,0,0,0,0,0,1
7366,49,2021-04-23,17,0,0,0,1,1,1,1,1,1
7367,45,2021-04-23,17,0,0,1,2,2,2,2,2,5
7368,220,2021-04-23,17,0,0,0,0,0,0,0,0,0
7369,216,2021-04-23,17,0,0,0,0,0,0,0,0,0
7370,218,2021-04-23,17,0,0,0,0,0,0,0,0,0
7371,219,2021-04-23,17,0,0,0,0,0,0,0,0,0
7372,206,2021-04-23,17,0,0,0,0,0,0,0,0,0
7373,207,2021-04-23,17,0,0,0,0,0,0,0,1,1
7374,208,2021-04-23,17,0,0,0,0,0,0,0,1,1
7375,209,2021-04-23,17,0,0,0,0,0,0,0,1,1
7376,21,2021-04-23,17,0,0,1,2,3,3,4,4,5
7377,210,2021-04-23,17,0,0,0,0,0,0,0,0,0
7378,210-1,2021-04-23,17,0,0,0,0,0,0,0,1,1
7379,210-2,2021-04-23,17,0,0,0,0,0,0,0,0,0
7380,209-1,2021-04-23,17,0,0,0,0,0,0,0,0,0
7381,210-4,2021-04-23,17,0,0,0,0,0,0,0,0,0
7382,210-5,2021-04-23,17,0,0,0,0,0,0,0,0,0
7383,213,2021-04-23,17,0,0,0,0,0,0,0,1,1
7384,214,2021-04-23,17,0,0,0,0,0,0,0,0,0
7385,214-1,2021-04-23,17,0,0,0,0,0,1,1,1,1
7386,215,2021-04-23,17,0,0,0,0,0,0,0,0,0
7387,215-1,2021-04-23,17,0,0,0,0,0,1,1,1,1
7388,216-1,2021-04-23,17,0,0,0,0,0,0,0,0,0
7389,210-3,2021-04-23,17,0,0,0,0,0,0,0,1,1
7390,217,2021-04-23,17,0,0,0,0,0,0,0,0,0
7391,212,2021-04-27,18,1,3,3,3,3,3,3,3,3
7392,201,2021-04-27,18,1,2,2,2,2,2,2,2,2
7393,202,2021-04-27,18,1,2,2,2,2,2,2,2,2
7394,74,2021-04-27,18,1,2,2,2,2,3,3,3,3
7395,86,2021-04-27,18,1,2,2,2,2,2,3,3,3
7396,04,2021-04-27,18,1,1,1,1,2,3,3,3,3
7397,75,2021-04-27,18,1,2,2,2,2,3,3,3,3
7398,112,2021-04-27,18,1,1,1,1,1,1,1,1,1
7399,85,2021-04-27,18,1,2,2,2,2,2,2,2,2
7400,140,2021-04-27,18,1,4,4,4,4,4,4,4,4
7401,141,2021-04-27,18,1,4,4,5,5,5,5,5,5
7402,58,2021-04-27,18,1,2,2,2,2,2,2,2,3
7403,58,2021-04-27,18,1,2,2,2,2,2,2,2,3
7404,211,2021-04-27,18,1,2,2,2,2,2,2,2,2
7405,140,2021-04-27,18,1,4,4,4,4,4,4,4,4
7406,20,2021-04-27,18,1,2,2,2,2,2,2,2,2
7407,121,2021-04-27,18,1,1,1,1,1,1,1,1,1
7408,50,2021-04-27,18,1,1,1,1,1,1,1,1,1
7409,26,2021-04-27,18,1,2,3,3,3,3,3,3,3
7410,140,2021-04-27,18,1,4,4,4,4,4,4,4,4
7411,82,2021-04-29,18,1,2,2,2,2,2,3,3,3
7412,77,2021-04-30,18,0,1,1,1,1,1,2,2,2
7413,83,2021-04-30,18,0,1,1,1,1,1,2,2,2
7414,81,2021-04-30,18,0,3,3,3,3,3,4,4,4
7415,79,2021-04-30,18,0,0,0,0,1,1,1,1,1
7416,78,2021-04-30,18,0,0,0,0,0,0,0,0,0
7417,76,2021-04-30,18,0,3,3,3,3,4,5,5,5
7418,84,2021-04-30,18,0,0,0,0,0,0,0,0,0
7419,72,2021-04-30,18,0,1,1,1,1,2,2,2,2
7420,71,2021-04-30,18,0,0,0,0,1,1,1,1,1
7421,70,2021-04-30,18,0,0,0,0,0,0,0,0,0
7422,69,2021-04-30,18,0,0,0,0,0,0,0,0,0
7423,68,2021-04-30,18,0,2,2,2,2,3,3,3,3
7424,73,2021-04-30,18,0,1,1,1,1,2,2,2,2
7425,87,2021-04-30,18,0,2,2,2,2,2,3,3,3
7426,95,2021-04-30,18,0,0,0,0,1,1,1,1,1
7427,89,2021-04-30,18,0,1,1,1,1,2,2,2,2
7428,90,2021-04-30,18,0,2,2,2,2,2,2,2,2
7429,91,2021-04-30,18,0,1,1,1,1,1,1,1,1
7430,92,2021-04-30,18,0,0,0,0,0,0,0,0,0
7431,93,2021-04-30,18,0,0,0,0,1,1,1,1,1
7432,93-1,2021-04-30,18,0,0,0,0,0,0,0,0,0
7433,88,2021-04-30,18,0,0,0,0,0,0,0,0,0
7434,95-1,2021-04-30,18,0,0,0,0,3,3,3,3,3
7435,96,2021-04-30,18,0,0,0,1,2,2,2,2,2
7436,98,2021-04-30,18,0,0,0,0,1,2,2,2,2
7437,98-1,2021-04-30,18,0,0,0,0,0,0,0,0,0
7438,98-2,2021-04-30,18,0,0,0,0,0,0,0,0,0
7439,99,2021-04-30,18,0,0,0,0,0,1,1,1,1
7440,124,2021-05-03,19,1,1,1,1,1,2,2,2,2
7441,184,2021-05-03,19,1,2,2,2,2,2,2,2,2
7442,193,2021-05-03,19,1,2,2,2,2,2,2,2,2
7443,205,2021-05-03,19,1,1,1,1,1,1,2,2,3
7444,177,2021-05-08,19,1,1,1,1,1,2,2,2,2
7445,180,2021-05-08,19,1,1,1,1,1,1,1,1,1
7446,160,2021-05-08,19,1,1,1,1,1,1,1,1,1
7447,67,2021-05-08,19,1,1,1,1,1,1,1,1,1
7448,134-1,2021-05-09,19,0,0,0,0,0,0,0,0,0
7449,134,2021-05-09,19,0,0,0,0,0,0,0,0,0
7450,133,2021-05-09,19,0,0,0,0,0,0,1,1,1
7451,132,2021-05-09,19,0,0,0,0,0,0,1,1,1
7452,131,2021-05-09,19,0,0,0,0,0,0,1,1,1
7453,129,2021-05-09,19,0,1,1,1,1,1,2,2,2
7454,134-2,2021-05-09,19,0,0,0,0,0,0,0,0,0
7455,128,2021-05-09,19,0,1,1,1,1,1,2,2,2
7456,127,2021-05-09,19,0,1,1,1,1,1,2,2,2
7457,126,2021-05-09,19,0,1,1,1,1,1,1,1,1
7458,125,2021-05-09,19,0,1,1,1,1,1,1,1,1
7459,13,2021-05-09,19,0,0,0,0,0,0,0,0,0
7460,135,2021-05-09,19,0,0,0,0,0,0,0,0,0
7461,142,2021-05-09,19,0,0,1,1,2,3,3,3,3
7462,137,2021-05-09,19,0,0,0,0,0,0,1,1,1
7463,138,2021-05-09,19,0,0,0,0,0,0,1,1,1
7464,139,2021-05-09,19,0,0,0,0,0,0,1,1,1
7465,139-1,2021-05-09,19,0,0,0,0,0,0,0,0,0
7466,139-2,2021-05-09,19,0,0,0,0,0,0,0,0,0
7467,14,2021-05-09,19,0,0,1,1,1,1,1,1,1
7468,140,2021-05-09,19,0,0,4,4,4,4,4,4,4
7469,141,2021-05-09,19,0,0,4,4,4,5,5,5,5
7470,124-2,2021-05-09,19,0,0,0,0,0,0,0,0,0
7471,143,2021-05-09,19,0,0,1,1,1,2,2,2,2
7472,145,2021-05-09,19,0,0,0,0,1,1,1,1,2
7473,146,2021-05-09,19,0,0,0,0,1,1,1,1,2
7474,136,2021-05-09,19,0,0,0,0,0,0,1,1,1
7475,124-1,2021-05-09,19,0,1,1,1,1,1,1,1,1
7476,130,2021-05-09,19,0,0,0,0,0,0,0,0,0
7477,122-1,2021-05-09,19,0,0,1,1,2,2,2,2,3
7478,102,2021-05-09,19,0,0,0,0,1,2,4,4,4
7479,101,2021-05-09,19,0,0,0,0,1,1,3,3,3
7480,100,2021-05-09,19,0,0,0,0,1,1,1,1,1
7481,10,2021-05-09,19,0,0,0,0,0,0,0,1,1
7482,09,2021-05-09,19,0,0,0,0,0,0,0,1,1
7483,08,2021-05-09,19,0,0,0,0,0,0,1,1,1
7484,07,2021-05-09,19,0,0,0,0,0,0,1,1,1
7485,123,2021-05-09,19,0,0,0,0,1,1,1,1,2
7486,06,2021-05-09,19,0,0,0,0,0,0,1,2,2
7487,05,2021-05-09,19,0,0,1,1,1,1,1,1,1
7488,04,2021-05-09,19,0,0,1,1,1,1,3,3,3
7489,03-1,2021-05-09,19,0,0,1,1,1,1,3,3,3
7490,03,2021-05-09,19,0,0,0,0,0,0,2,2,2
7491,02-1,2021-05-09,19,0,0,1,1,1,1,1,1,1
7492,01,2021-05-09,19,0,0,0,0,0,0,1,1,1
7493,106,2021-05-09,19,0,0,0,0,0,0,2,2,3
7494,107,2021-05-09,19,0,0,1,1,1,1,1,1,1
7495,09-1,2021-05-09,19,0,0,0,0,0,0,1,2,2
7496,11,2021-05-09,19,0,0,0,0,0,0,0,0,0
7497,12,2021-05-09,19,0,0,0,0,0,0,1,1,1
7498,109,2021-05-09,19,0,0,0,0,1,1,3,3,5
7499,120,2021-05-09,19,0,0,1,1,1,2,2,2,2
7500,121,2021-05-09,19,0,0,1,1,1,1,1,1,1
7501,117-1,2021-05-09,19,0,0,0,0,0,0,0,0,1
7502,122,2021-05-09,19,0,0,1,1,1,1,1,1,1
7503,119,2021-05-09,19,0,0,1,1,1,1,1,1,1
7504,117,2021-05-09,19,0,0,0,0,0,0,0,0,1
7505,115,2021-05-09,19,0,0,3,3,3,3,3,3,3
7506,114,2021-05-09,19,0,0,0,0,1,1,2,2,4
7507,112,2021-05-09,19,0,0,1,1,1,1,1,1,1
7508,111,2021-05-09,19,0,0,1,1,1,1,1,1,2
7509,110-1,2021-05-09,19,0,0,0,0,1,1,2,2,3
7510,110,2021-05-09,19,0,0,1,1,1,1,1,1,3
7511,116,2021-05-09,19,0,0,0,0,0,0,0,0,0
7512,118,2021-05-09,19,0,0,3,3,3,3,3,3,3
7513,95,2021-05-13,20,1,1,1,1,1,2,2,2,2
7514,69,2021-05-13,20,1,2,2,2,2,2,2,2,2
7515,181,2021-05-13,20,1,1,1,1,1,1,1,1,1
7516,66-1,2021-05-13,20,1,2,2,3,3,3,3,3,3
7517,186,2021-05-13,20,1,1,1,1,1,1,1,1,1
7518,212,2021-05-13,20,1,1,1,4,4,4,4,4,4
7519,81,2021-05-13,20,1,2,3,5,5,5,5,5,6
7520,188,2021-05-16,20,0,0,0,0,0,0,0,0,0
7521,196,2021-05-16,20,0,0,1,1,1,1,1,1,1
7522,195,2021-05-16,20,0,0,0,0,0,0,0,0,0
7523,192-1,2021-05-16,20,0,0,0,0,0,0,0,0,0
7524,192,2021-05-16,20,0,0,0,0,0,0,0,0,0
7525,191,2021-05-16,20,0,0,0,0,0,0,0,0,0
7526,190,2021-05-16,20,0,1,1,1,1,1,1,1,1
7527,189,2021-05-16,20,0,0,0,0,0,0,0,0,0
7528,194,2021-05-16,20,0,0,2,2,2,2,2,2,2
7529,205-1,2021-05-16,20,0,0,1,1,1,1,1,1,3
7530,199,2021-05-16,20,0,0,0,0,0,0,0,0,2
7531,200,2021-05-16,20,0,1,2,4,4,4,4,4,5
7532,201,2021-05-16,20,0,1,1,3,3,3,3,3,3
7533,202,2021-05-16,20,0,1,1,3,3,3,3,3,3
7534,203,2021-05-16,20,0,1,1,2,2,2,2,2,2
7535,204,2021-05-16,20,0,0,1,1,1,1,1,1,1
7536,204-1,2021-05-16,20,0,0,0,0,0,0,0,0,1
7537,206,2021-05-16,20,0,0,0,0,0,0,0,0,0
7538,207,2021-05-16,20,0,0,0,0,0,0,0,0,0
7539,208,2021-05-16,20,0,0,1,1,1,1,1,1,1
7540,187,2021-05-16,20,0,1,1,1,1,1,1,1,1
7541,209,2021-05-16,20,0,0,0,0,0,0,0,0,0
7542,186-2,2021-05-16,20,0,0,0,0,0,0,0,0,0
7543,147,2021-05-16,20,0,0,1,1,1,1,1,1,1
7544,185-1,2021-05-16,20,0,2,3,3,3,3,3,4,4
7545,163-1,2021-05-16,20,0,0,0,0,0,0,1,1,1
7546,163,2021-05-16,20,0,0,0,0,0,0,1,1,1
7547,162,2021-05-16,20,0,0,0,0,0,0,0,0,0
7548,161,2021-05-16,20,0,0,1,1,1,1,1,1,1
7549,16,2021-05-16,20,0,0,0,0,0,1,1,1,2
7550,157,2021-05-16,20,0,0,0,1,1,2,2,2,2
7551,156-2,2021-05-16,20,0,0,0,0,0,0,0,0,0
7552,164,2021-05-16,20,0,0,0,0,0,0,1,1,1
7553,156-1,2021-05-16,20,0,0,0,0,0,0,0,0,0
7554,155,2021-05-16,20,0,0,0,0,0,0,0,0,0
7555,154,2021-05-16,20,0,0,0,0,0,0,0,0,0
7556,153,2021-05-16,20,0,0,0,0,0,1,1,1,1
7557,150,2021-05-16,20,0,0,0,0,0,1,2,2,2
7558,15,2021-05-16,20,0,0,0,0,0,0,0,1,2
7559,148,2021-05-16,20,0,0,0,3,3,3,3,3,3
7560,209-1,2021-05-16,20,0,0,0,0,0,0,0,0,0
7561,156,2021-05-16,20,0,0,0,0,0,0,0,0,0
7562,165,2021-05-16,20,0,0,0,0,0,0,0,0,0
7563,166,2021-05-16,20,0,0,0,1,1,1,1,1,1
7564,166-1,2021-05-16,20,0,0,0,0,0,0,0,0,0
7565,185,2021-05-16,20,0,2,3,3,3,3,3,3,3
7566,183,2021-05-16,20,0,1,2,2,2,2,2,2,2
7567,182,2021-05-16,20,0,1,2,2,2,2,2,2,2
7568,18,2021-05-16,20,0,0,0,1,1,1,1,1,1
7569,179,2021-05-16,20,0,0,2,2,2,2,2,3,3
7570,178,2021-05-16,20,0,0,2,2,2,2,2,3,3
7571,176,2021-05-16,20,0,0,1,1,1,1,1,2,2
7572,175,2021-05-16,20,0,1,1,1,1,1,1,1,1
7573,174,2021-05-16,20,0,1,1,2,2,2,2,2,2
7574,173,2021-05-16,20,0,0,0,0,0,0,0,0,0
7575,172,2021-05-16,20,0,0,0,0,0,0,0,0,0
7576,171,2021-05-16,20,0,0,1,1,1,1,1,1,1
7577,170,2021-05-16,20,0,0,0,0,0,0,0,0,0
7578,169,2021-05-16,20,0,0,2,2,2,2,2,3,3
7579,168,2021-05-16,20,0,0,0,0,0,0,0,0,0
7580,167,2021-05-16,20,0,0,0,0,0,0,0,0,0
7581,166-2,2021-05-16,20,0,0,0,0,0,0,0,0,0
7582,186-1,2021-05-16,20,0,0,0,2,2,2,2,2,2
7583,197,2021-05-16,20,0,0,1,1,1,1,1,1,2
